provider_symbol,symbol,sector,industry,source
SAN,SAN,Financial Services,Banks—Diversified,
SANG,SANG,Technology,Software—Infrastructure,
SANM,SANM,Technology,Electronic Components,
SAP,SAP,Technology,Software—Application,
SAR,SAR,Financial Services,Asset Management,
SARO,SARO,Industrials,Aerospace & Defense,
SATL,SATL,Industrials,Aerospace & Defense,
SB,SB,Industrials,Marine Shipping,
SBAC,SBAC,Real Estate,,
SBC,SBC,Industrials,Consulting Services,
SBCF,SBCF,Financial Services,Banks—Regional,
SBET,SBET,Financial Services,Capital Markets,
SBFG,SBFG,Financial Services,Banks—Regional,
SBFM,SBFM,Healthcare,Drug Manufacturers—Specialty & Generic,
SBGI,SBGI,Communication Services,Broadcasting,
SBH,SBH,Consumer Cyclical,Specialty Retail,
SBLK,SBLK,Industrials,Marine Shipping,
SBR,SBR,Energy,Oil & Gas Midstream,
SBRA,SBRA,Real Estate,REIT—Healthcare Facilities,
SBS,SBS,Utilities,Utilities—Regulated Water,
SBSI,SBSI,Financial Services,Banks—Regional,
SBSW,SBSW,Basic Materials,Other Precious Metals & Mining,
SBUX,SBUX,Consumer Cyclical,,
SCAG,SCAG,Industrials,Farm & Heavy Construction Machinery,
SCCO,SCCO,Basic Materials,Copper,
SCHL,SCHL,Communication Services,Publishing,
SCHW,SCHW,Financial Services,,
SCI,SCI,Consumer Cyclical,Personal Services,
SCKT,SCKT,Technology,Computer Hardware,
SCL,SCL,Basic Materials,Specialty Chemicals,
SCLX,SCLX,Healthcare,Drug Manufacturers—General,
SCM,SCM,Financial Services,Asset Management,
SCNI,SCNI,Healthcare,Biotechnology,
SCNX,SCNX,Healthcare,Pharmaceutical Retailers,
SCOR,SCOR,Technology,Software—Application,
SCSC,SCSC,Technology,Electronics & Computer Distribution,
SCWO,SCWO,Industrials,Pollution & Treatment Controls,
SCYX,SCYX,Healthcare,Drug Manufacturers—Specialty & Generic,
SCZM,SCZM,Basic Materials,Other Industrial Metals & Mining,
SD,SD,Energy,Oil & Gas E&P,
SDA,SDA,Consumer Cyclical,Auto & Truck Dealerships,
SDGR,SDGR,Healthcare,Health Information Services,
SDHC,SDHC,Real Estate,Real Estate—Development,
SDOT,SDOT,Consumer Defensive,Farm Products,
SDRL,SDRL,Energy,Oil & Gas Drilling,
SE,SE,Consumer Cyclical,Internet Retail,
SEAT,SEAT,Communication Services,Internet Content & Information,
SEDG,SEDG,Technology,Solar,
SEED,SEED,Basic Materials,Agricultural Inputs,
SEER,SEER,Healthcare,Biotechnology,
SEG,SEG,Real Estate,Real Estate Services,
SEGG,SEGG,Consumer Cyclical,Gambling,
SEI,SEI,Energy,Oil & Gas Equipment & Services,
SEIC,SEIC,Financial Services,Asset Management,
SELF,SELF,Real Estate,REIT—Specialty,
SENEA,SENEA,Consumer Defensive,Packaged Foods,
SENEB,SENEB,Consumer Defensive,Packaged Foods,
SENS,SENS,Healthcare,Medical Devices,
SEPN,SEPN,Healthcare,Biotechnology,
SER,SER,Healthcare,Biotechnology,
SERA,SERA,Healthcare,Medical Devices,
SERV,SERV,Industrials,Integrated Freight & Logistics,
SES,SES,Consumer Cyclical,Auto Parts,
SEVN,SEVN,Real Estate,REIT—Mortgage,
SEZL,SEZL,Financial Services,Credit Services,
SF,SF,Financial Services,Capital Markets,
SFBC,SFBC,Financial Services,Banks—Regional,
SFBS,SFBS,Financial Services,Banks—Regional,
SFD,SFD,Consumer Defensive,Packaged Foods,
SFHG,SFHG,Industrials,Specialty Business Services,
SFIX,SFIX,Consumer Cyclical,Apparel Retail,
SFL,SFL,Industrials,Marine Shipping,
SFM,SFM,Consumer Defensive,Grocery Stores,
SFNC,SFNC,Financial Services,Banks—Regional,
SFST,SFST,Financial Services,Banks—Regional,
SFWL,SFWL,Industrials,Integrated Freight & Logistics,
SG,SG,Consumer Cyclical,Restaurants,
SGA,SGA,Communication Services,Broadcasting,
SGC,SGC,Consumer Cyclical,Apparel Manufacturing,
SGHC,SGHC,Consumer Cyclical,Gambling,
SGHT,SGHT,Healthcare,Medical Devices,
SGI,SGI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
SGLY,SGLY,Industrials,Integrated Freight & Logistics,
SGML,SGML,Basic Materials,Other Industrial Metals & Mining,
SGMT,SGMT,Healthcare,Biotechnology,
SGRP,SGRP,Industrials,Specialty Business Services,
SGRY,SGRY,Healthcare,Medical Care Facilities,
SGU,SGU,Energy,Oil & Gas Refining & Marketing,
SHAK,SHAK,Consumer Cyclical,Restaurants,
SHAZ,SHAZ,Technology,Information Technology Services,
SHBI,SHBI,Financial Services,Banks—Regional,
SHC,SHC,Healthcare,Diagnostics & Research,
SHEL,SHEL,Energy,Oil & Gas Integrated,
SHEN,SHEN,Communication Services,Telecom Services,
SHFS,SHFS,Financial Services,Banks—Regional,
SHG,SHG,Financial Services,Banks—Regional,
SHIM,SHIM,Industrials,Engineering & Construction,
SHIP,SHIP,Industrials,Marine Shipping,
SHLS,SHLS,Technology,Solar,
SHMD,SHMD,Industrials,Specialty Industrial Machinery,
SHO,SHO,Real Estate,REIT—Hotel & Motel,
SHOE,SHOE,Consumer Cyclical,Apparel Retail,
SHOO,SHOO,Consumer Cyclical,Footwear & Accessories,
SHOP,SHOP,Technology,Software—Application,
SHW,SHW,Basic Materials,,
SI,SI,Healthcare,Medical Devices,
SIBN,SIBN,Healthcare,Medical Devices,
SID,SID,Basic Materials,Steel,
SIDU,SIDU,Industrials,Aerospace & Defense,
SIEB,SIEB,Financial Services,Capital Markets,
SIF,SIF,Industrials,Aerospace & Defense,
SIFY,SIFY,Communication Services,Telecom Services,
SIG,SIG,Consumer Cyclical,Luxury Goods,
SIGA,SIGA,Healthcare,Drug Manufacturers—Specialty & Generic,
SIGI,SIGI,Financial Services,Insurance—Property & Casualty,
SII,SII,Financial Services,Asset Management,
SILC,SILC,Technology,Communication Equipment,
SILO,SILO,Healthcare,Biotechnology,
SIMO,SIMO,Technology,Semiconductors,
SINT,SINT,Healthcare,Medical Devices,
SIRI,SIRI,Communication Services,Entertainment,
SITC,SITC,Real Estate,REIT—Retail,
SITE,SITE,Industrials,Industrial Distribution,
SITM,SITM,Technology,Semiconductors,
SJ,SJ,Communication Services,Internet Content & Information,
SJM,SJM,Consumer Defensive,,
SJT,SJT,Energy,Oil & Gas E&P,
SKIL,SKIL,Consumer Defensive,Education & Training Services,
SKIN,SKIN,Consumer Defensive,Household & Personal Products,
SKK,SKK,Industrials,Engineering & Construction,
SKM,SKM,Communication Services,Telecom Services,
SKT,SKT,Real Estate,REIT—Retail,
SKWD,SKWD,Financial Services,Insurance—Property & Casualty,
SKY,SKY,Consumer Cyclical,Residential Construction,
SKYA,SKYA,Technology,Software—Infrastructure,
SKYH,SKYH,Real Estate,Real Estate—Development,
SKYQ,SKYQ,Energy,Oil & Gas Integrated,
SKYT,SKYT,Technology,Semiconductors,
SKYW,SKYW,Industrials,Airlines,
SKYX,SKYX,Industrials,Electrical Equipment & Parts,
SLAB,SLAB,Technology,Semiconductors,
SLB,SLB,Energy,,
SLBT,SLBT,Healthcare,Biotechnology,
SLDB,SLDB,Healthcare,Biotechnology,
SLDE,SLDE,Financial Services,Insurance—Property & Casualty,
SLDP,SLDP,Consumer Cyclical,Auto Parts,
SLE,SLE,Communication Services,Internet Content & Information,
SLF,SLF,Financial Services,Insurance—Diversified,
SLG,SLG,Real Estate,REIT—Office,
SLGB,SLGB,Industrials,Integrated Freight & Logistics,
SLGL,SLGL,Healthcare,Biotechnology,
SLGN,SLGN,Consumer Cyclical,Packaging & Containers,
SLM,SLM,Financial Services,Credit Services,
SLMT,SLMT,Technology,Software—Infrastructure,
SLN,SLN,Healthcare,Biotechnology,
SLNG,SLNG,Energy,Oil & Gas Integrated,
SLNH,SLNH,Financial Services,Capital Markets,
SLP,SLP,Healthcare,Health Information Services,
SLQT,SLQT,Financial Services,Insurance Brokers,
SLRC,SLRC,Financial Services,Asset Management,
SLS,SLS,Healthcare,Biotechnology,
SLSN,SLSN,Consumer Defensive,Household & Personal Products,
SLVM,SLVM,Basic Materials,Paper & Paper Products,
SM,SM,Energy,Oil & Gas E&P,
SMA,SMA,Real Estate,REIT—Industrial,
SMBC,SMBC,Financial Services,Banks—Regional,
SMBK,SMBK,Financial Services,Banks—Regional,
SMC,SMC,Energy,Oil & Gas Midstream,
SMCI,SMCI,Technology,,
SMFG,SMFG,Financial Services,Banks—Diversified,
SMG,SMG,Basic Materials,Agricultural Inputs,
SMHI,SMHI,Industrials,Marine Shipping,
SMID,SMID,Basic Materials,Building Materials,
SMJF,SMJF,Consumer Cyclical,Textile Manufacturing,
SMP,SMP,Consumer Cyclical,Auto Parts,
SMPL,SMPL,Consumer Defensive,Packaged Foods,
SMR,SMR,Industrials,Specialty Industrial Machinery,
SMRT,SMRT,Technology,Software—Application,
SMSI,SMSI,Technology,Software—Application,
SMTC,SMTC,Technology,Semiconductors,
SMTI,SMTI,Healthcare,Medical Instruments & Supplies,
SMTK,SMTK,Technology,Semiconductor Equipment & Materials,
SMWB,SMWB,Technology,Software—Application,
SMX,SMX,Industrials,Specialty Business Services,
SMXT,SMXT,Technology,Solar,
SN,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
SNA,SNA,Industrials,,
SNAL,SNAL,Communication Services,Electronic Gaming & Multimedia,
SNAP,SNAP,Communication Services,Internet Content & Information,
SND,SND,Energy,Oil & Gas Equipment & Services,
SNDA,SNDA,Healthcare,Medical Care Facilities,
SNDK,SNDK,Technology,,
SNDL,SNDL,Consumer Defensive,Beverages—Wineries & Distilleries,
SNDR,SNDR,Industrials,Trucking,
SNDX,SNDX,Healthcare,Biotechnology,
SNES,SNES,Basic Materials,Specialty Chemicals,
SNEX,SNEX,Financial Services,Capital Markets,
SNFCA,SNFCA,Financial Services,Insurance—Life,
SNGX,SNGX,Healthcare,Biotechnology,
SNN,SNN,Healthcare,Medical Devices,
SNOA,SNOA,Healthcare,Drug Manufacturers—Specialty & Generic,
SNOW,SNOW,Technology,Software—Application,
SNPS,SNPS,Technology,,
SNT,SNT,Industrials,Security & Protection Services,
SNTG,SNTG,Financial Services,Credit Services,
SNTI,SNTI,Healthcare,Biotechnology,
SNWV,SNWV,Healthcare,Medical Devices,
SNX,SNX,Technology,Electronics & Computer Distribution,
SNY,SNY,Healthcare,Drug Manufacturers—General,
SNYR,SNYR,Healthcare,Medical Distribution,
SO,SO,Utilities,,
SOAR,SOAR,Industrials,Airports & Air Services,
SOBO,SOBO,Energy,Oil & Gas Midstream,
SOBR,SOBR,Technology,Scientific & Technical Instruments,
SOC,SOC,Energy,Oil & Gas Drilling,
SOFI,SOFI,Financial Services,Credit Services,
SOGP,SOGP,Communication Services,Internet Content & Information,
SOHU,SOHU,Communication Services,Electronic Gaming & Multimedia,
SOLS,SOLS,Basic Materials,Specialty Chemicals,
SOLV,SOLV,Healthcare,,
SOMN,SOMN,Utilities,Utilities—Regulated Electric,
SON,SON,Consumer Cyclical,Packaging & Containers,
SONM,SONM,Technology,Software—Infrastructure,
SONO,SONO,Technology,Consumer Electronics,
SONY,SONY,Technology,Consumer Electronics,
SOPH,SOPH,Healthcare,Health Information Services,
SOR,SOR,Financial Services,Asset Management,
SORA,SORA,Consumer Cyclical,Luxury Goods,
SOS,SOS,Financial Services,Capital Markets,
SOTK,SOTK,Technology,Scientific & Technical Instruments,
SOUN,SOUN,Technology,Software—Application,
SOWG,SOWG,Consumer Defensive,Confectioners,
SPAI,SPAI,Industrials,Aerospace & Defense,
SPB,SPB,Consumer Defensive,Household & Personal Products,
SPCB,SPCB,Industrials,Security & Protection Services,
SPCE,SPCE,Industrials,Aerospace & Defense,
SPE,SPE,Financial Services,Asset Management,
SPFI,SPFI,Financial Services,Banks—Regional,
SPG,SPG,Real Estate,,
SPGI,SPGI,Financial Services,,
SPH,SPH,Utilities,Utilities—Regulated Gas,
SPHL,SPHL,Consumer Cyclical,Residential Construction,
SPHR,SPHR,Communication Services,Entertainment,
SPIR,SPIR,Industrials,Specialty Business Services,
SPMC,SPMC,Financial Services,Asset Management,
SPNT,SPNT,Financial Services,Insurance—Reinsurance,
SPOK,SPOK,Healthcare,Health Information Services,
SPOT,SPOT,Communication Services,Internet Content & Information,
SPPL,SPPL,Industrials,Specialty Industrial Machinery,
SPRB,SPRB,Healthcare,Biotechnology,
SPRC,SPRC,Healthcare,Biotechnology,
SPRO,SPRO,Healthcare,Biotechnology,
SPRU,SPRU,Technology,Solar,
SPRY,SPRY,Healthcare,Biotechnology,
SPSC,SPSC,Technology,Software—Application,
SPT,SPT,Technology,Software—Application,
SPWH,SPWH,Consumer Cyclical,Specialty Retail,
SPWR,SPWR,Technology,Solar,
SPXC,SPXC,Industrials,Building Products & Equipment,
SPXX,SPXX,Financial Services,Asset Management,
SQFT,SQFT,Real Estate,REIT—Diversified,
SQM,SQM,Basic Materials,Specialty Chemicals,
SQNS,SQNS,Technology,Semiconductors,
SR,SR,Utilities,Utilities—Regulated Gas,
SRAD,SRAD,Technology,Software—Application,
SRBK,SRBK,Financial Services,Banks—Regional,
SRCE,SRCE,Financial Services,Banks—Regional,
SRE,SRE,Utilities,,
SRFM,SRFM,Industrials,Airlines,
SRG,SRG,Real Estate,Real Estate Services,
SRI,SRI,Consumer Cyclical,Auto Parts,
SRL,SRL,Financial Services,Capital Markets,
SRPT,SRPT,Healthcare,Biotechnology,
SRRK,SRRK,Healthcare,Biotechnology,
SRTA,SRTA,Healthcare,Medical Care Facilities,
SRTS,SRTS,Healthcare,Medical Devices,
SRV,SRV,Financial Services,Asset Management,
SRZN,SRZN,Healthcare,Biotechnology,
SSB,SSB,Financial Services,Banks—Regional,
SSD,SSD,Basic Materials,Lumber & Wood Production,
SSII,SSII,Healthcare,Medical Devices,
SSL,SSL,Basic Materials,Specialty Chemicals,
SSM,SSM,Consumer Cyclical,Auto Manufacturers,
SSNC,SSNC,Technology,Software—Application,
SSP,SSP,Communication Services,Broadcasting,
SSRM,SSRM,Basic Materials,Gold,
SST,SST,Industrials,Specialty Business Services,
SSTI,SSTI,Technology,Software—Application,
SSTK,SSTK,Communication Services,Internet Content & Information,
SSYS,SSYS,Technology,Computer Hardware,
ST,ST,Technology,Scientific & Technical Instruments,
STAA,STAA,Healthcare,Medical Instruments & Supplies,
STAG,STAG,Real Estate,REIT—Industrial,
STAK,STAK,Energy,Oil & Gas Equipment & Services,
STBA,STBA,Financial Services,Banks—Regional,
STC,STC,Financial Services,Insurance—Property & Casualty,
STE,STE,Healthcare,,
STEM,STEM,Utilities,Utilities—Renewable,
STEP,STEP,Financial Services,Asset Management,
STEW,STEW,Financial Services,Asset Management,
STEX,STEX,Financial Services,Capital Markets,
STFS,STFS,Communication Services,Advertising Agencies,
STG,STG,Consumer Defensive,Education & Training Services,
STGW,STGW,Communication Services,Advertising Agencies,
STHO,STHO,Real Estate,Real Estate Services,
STI,STI,Industrials,Electrical Equipment & Parts,
STIM,STIM,Healthcare,Medical Devices,
STKE,STKE,Financial Services,Capital Markets,
STKH,STKH,Consumer Defensive,Packaged Foods,
STKS,STKS,Consumer Cyclical,Restaurants,
STLA,STLA,Consumer Cyclical,Auto Manufacturers,
STLD,STLD,Basic Materials,,
STM,STM,Technology,Semiconductors,
STN,STN,Industrials,Engineering & Construction,
STNE,STNE,Technology,Software—Infrastructure,
STNG,STNG,Energy,Oil & Gas Midstream,
STOK,STOK,Healthcare,Biotechnology,
STRA,STRA,Consumer Defensive,Education & Training Services,
STRL,STRL,Industrials,Engineering & Construction,
STRO,STRO,Healthcare,Biotechnology,
STRR,STRR,Industrials,Conglomerates,
STRS,STRS,Real Estate,Real Estate—Diversified,
STRT,STRT,Consumer Cyclical,Auto Parts,
STRW,STRW,Real Estate,REIT—Healthcare Facilities,
STT,STT,Financial Services,,
STTK,STTK,Healthcare,Biotechnology,
STUB,STUB,Communication Services,Internet Content & Information,
STVN,STVN,Healthcare,Medical Instruments & Supplies,
STWD,STWD,Real Estate,REIT—Mortgage,
STX,STX,Technology,,
STZ,STZ,Consumer Defensive,,
SU,SU,Energy,Oil & Gas Integrated,
SUGP,SUGP,Industrials,Security & Protection Services,
SUI,SUI,Real Estate,REIT—Residential,
SUIG,SUIG,Financial Services,Credit Services,
SUN,SUN,Energy,Oil & Gas Refining & Marketing,
SUNB,SUNB,Industrials,Rental & Leasing Services,
SUNC,SUNC,Energy,Oil & Gas Midstream,
SUNE,SUNE,Technology,Solar,
SUNS,SUNS,Real Estate,REIT—Mortgage,
SUPN,SUPN,Healthcare,Drug Manufacturers—Specialty & Generic,
SUPV,SUPV,Financial Services,Banks—Regional,
SUPX,SUPX,Technology,Software—Infrastructure,
SURG,SURG,Communication Services,Telecom Services,
SUZ,SUZ,Basic Materials,Paper & Paper Products,
SVC,SVC,Real Estate,REIT—Hotel & Motel,
SVCO,SVCO,Technology,Software—Application,
SVM,SVM,Basic Materials,Silver,
SVRA,SVRA,Healthcare,Biotechnology,
SVRE,SVRE,Technology,Scientific & Technical Instruments,
SVRN,SVRN,Industrials,Marine Shipping,
SVV,SVV,Consumer Cyclical,Specialty Retail,
SW,SW,Basic Materials,,
SWAG,SWAG,Communication Services,Advertising Agencies,
SWBI,SWBI,Industrials,Aerospace & Defense,
SWIM,SWIM,Industrials,Building Products & Equipment,
SWK,SWK,Industrials,,
SWKS,SWKS,Technology,,
SWMR,SWMR,Technology,Software—Infrastructure,
SWVL,SWVL,Industrials,Railroads,
SWX,SWX,Utilities,Utilities—Regulated Gas,
SXC,SXC,Basic Materials,Coking Coal,
SXI,SXI,Industrials,Specialty Industrial Machinery,
SXT,SXT,Basic Materials,Specialty Chemicals,
SXTC,SXTC,Healthcare,Drug Manufacturers—Specialty & Generic,
SXTP,SXTP,Healthcare,Biotechnology,
SY,SY,Healthcare,Health Information Services,
SYBT,SYBT,Financial Services,Banks—Regional,
SYF,SYF,Financial Services,,
SYK,SYK,Healthcare,,
SYM,SYM,Industrials,Specialty Industrial Machinery,
SYNA,SYNA,Technology,Semiconductors,
SYNX,SYNX,Technology,Communication Equipment,
SYPR,SYPR,Consumer Cyclical,Auto Parts,
SYY,SYY,Consumer Defensive,,
T,T,Communication Services,,
TAC,TAC,Utilities,Utilities—Independent Power Producers,
TACT,TACT,Technology,Computer Hardware,
TAK,TAK,Healthcare,Drug Manufacturers—Specialty & Generic,
TAL,TAL,Consumer Defensive,Education & Training Services,
TALK,TALK,Healthcare,Health Information Services,
TALO,TALO,Energy,Oil & Gas E&P,
TANH,TANH,Consumer Defensive,Household & Personal Products,
TAOP,TAOP,Technology,Software—Infrastructure,
TAOX,TAOX,Technology,Software—Infrastructure,
TAP,TAP,Consumer Defensive,,
TAP-A,TAP-A,Consumer Defensive,Beverages—Brewers,
TARS,TARS,Healthcare,Biotechnology,
TASK,TASK,Technology,Information Technology Services,
TATT,TATT,Industrials,Aerospace & Defense,
TAYD,TAYD,Industrials,Specialty Industrial Machinery,
TBBB,TBBB,Consumer Defensive,Discount Stores,
TBBK,TBBK,Financial Services,Banks—Regional,
TBCH,TBCH,Technology,Consumer Electronics,
TBI,TBI,Industrials,Staffing & Employment Services,
TBLA,TBLA,Communication Services,Internet Content & Information,
TBPH,TBPH,Healthcare,Biotechnology,
TC,TC,Communication Services,Advertising Agencies,
TCBI,TCBI,Financial Services,Banks—Regional,
TCBK,TCBK,Financial Services,Banks—Regional,
TCBS,TCBS,Financial Services,Banks—Regional,
TCBX,TCBX,Financial Services,Banks—Regional,
TCI,TCI,Real Estate,Real Estate Services,
TCMD,TCMD,Healthcare,Medical Devices,
TCOM,TCOM,Consumer Cyclical,Travel Services,
TCPC,TCPC,Financial Services,Asset Management,
TCRT,TCRT,Healthcare,Biotechnology,
TCRX,TCRX,Healthcare,Biotechnology,
TCX,TCX,Technology,Software—Infrastructure,
TD,TD,Financial Services,Banks—Diversified,
TDAY,TDAY,Communication Services,Publishing,
TDC,TDC,Technology,Software—Infrastructure,
TDG,TDG,Industrials,,
TDIC,TDIC,Communication Services,Advertising Agencies,
TDOC,TDOC,Healthcare,Health Information Services,
TDS,TDS,Communication Services,Telecom Services,
TDTH,TDTH,Technology,Information Technology Services,
TDUP,TDUP,Consumer Cyclical,Internet Retail,
TDW,TDW,Energy,Oil & Gas Equipment & Services,
TDY,TDY,Technology,,
TE,TE,Industrials,Electrical Equipment & Parts,
TEAD,TEAD,Communication Services,Internet Content & Information,
TEAM,TEAM,Technology,Software—Application,
TECH,TECH,Healthcare,,
TECK,TECK,Basic Materials,Copper,
TEI,TEI,Financial Services,Asset Management,
TEL,TEL,Technology,,
TELA,TELA,Healthcare,Medical Devices,
TEM,TEM,Healthcare,Health Information Services,
TEN,TEN,Energy,Oil & Gas Midstream,
TENB,TENB,Technology,Software—Infrastructure,
TEO,TEO,Communication Services,Telecom Services,
TER,TER,Technology,,
TEVA,TEVA,Healthcare,Drug Manufacturers—Specialty & Generic,
TEX,TEX,Industrials,Farm & Heavy Construction Machinery,
TFC,TFC,Financial Services,,
TFII,TFII,Industrials,Trucking,
TFIN,TFIN,Financial Services,Banks—Regional,
TFPM,TFPM,Basic Materials,Other Precious Metals & Mining,
TFSL,TFSL,Financial Services,Banks—Regional,
TFX,TFX,Healthcare,Medical Instruments & Supplies,
TG,TG,Industrials,Metal Fabrication,
TGE,TGE,Financial Services,Asset Management,
TGHL,TGHL,Technology,Software—Infrastructure,
TGL,TGL,Technology,Software—Application,
TGLS,TGLS,Basic Materials,Building Materials,
TGS,TGS,Energy,Oil & Gas Integrated,
TGT,TGT,Consumer Defensive,,
TGTX,TGTX,Healthcare,Biotechnology,
TH,TH,Industrials,Specialty Business Services,
THC,THC,Healthcare,Medical Care Facilities,
THCH,THCH,Consumer Cyclical,Restaurants,
THFF,THFF,Financial Services,Banks—Regional,
THG,THG,Financial Services,Insurance—Property & Casualty,
THH,THH,Industrials,Specialty Business Services,
THO,THO,Consumer Cyclical,Recreational Vehicles,
THRM,THRM,Consumer Cyclical,Auto Parts,
THRY,THRY,Technology,Software—Application,
THW,THW,Financial Services,Asset Management,
TIC,TIC,Industrials,Specialty Business Services,
TIGO,TIGO,Communication Services,Telecom Services,
TIGR,TIGR,Financial Services,Capital Markets,
TILE,TILE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
TIMB,TIMB,Communication Services,Telecom Services,
TIPT,TIPT,Financial Services,Insurance—Specialty,
TISI,TISI,Industrials,Specialty Business Services,
TITN,TITN,Industrials,Industrial Distribution,
TJGC,TJGC,Communication Services,Advertising Agencies,
TJX,TJX,Consumer Cyclical,,
TK,TK,Energy,Oil & Gas Midstream,
TKC,TKC,Communication Services,Telecom Services,
TKLF,TKLF,Consumer Cyclical,Specialty Retail,
TKNO,TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,
TKO,TKO,Communication Services,,
TKR,TKR,Industrials,Tools & Accessories,
TLF,TLF,Consumer Cyclical,Specialty Retail,
TLIH,TLIH,Industrials,Industrial Distribution,
TLK,TLK,Communication Services,Telecom Services,
TLN,TLN,Utilities,Utilities—Independent Power Producers,
TLPH,TLPH,Healthcare,Drug Manufacturers—Specialty & Generic,
TLRY,TLRY,Healthcare,Drug Manufacturers—Specialty & Generic,
TLS,TLS,Technology,Software—Infrastructure,
TLSI,TLSI,Healthcare,Medical Devices,
TLX,TLX,Healthcare,Biotechnology,
TLYS,TLYS,Consumer Cyclical,Apparel Retail,
TM,TM,Consumer Cyclical,Auto Manufacturers,
TMCI,TMCI,Healthcare,Medical Devices,
TMDX,TMDX,Healthcare,Medical Devices,
TME,TME,Communication Services,Internet Content & Information,
TMHC,TMHC,Consumer Cyclical,,
TMO,TMO,Healthcare,,
TMP,TMP,Financial Services,Banks—Regional,
TMS,TMS,Financial Services,Financial Conglomerates,
TMUS,TMUS,Communication Services,,
TNC,TNC,Industrials,Specialty Industrial Machinery,
TNDM,TNDM,Healthcare,Medical Devices,
TNET,TNET,Industrials,Staffing & Employment Services,
TNGX,TNGX,Healthcare,Biotechnology,
TNK,TNK,Energy,Oil & Gas Midstream,
TNL,TNL,Consumer Cyclical,Travel Services,
TNMG,TNMG,Communication Services,Publishing,
TNON,TNON,Healthcare,Medical Devices,
TNXP,TNXP,Healthcare,Biotechnology,
TNYA,TNYA,Healthcare,Biotechnology,
TOI,TOI,Healthcare,Medical Care Facilities,
TOL,TOL,Consumer Cyclical,Residential Construction,
TOMZ,TOMZ,Industrials,Pollution & Treatment Controls,
TONX,TONX,Technology,Software—Application,
TOON,TOON,Communication Services,Entertainment,
TOP,TOP,Financial Services,Capital Markets,
TOPP,TOPP,Industrials,Trucking,
TOPS,TOPS,Energy,Oil & Gas Midstream,
TORO,TORO,Energy,Oil & Gas Midstream,
TOST,TOST,Technology,Software—Infrastructure,
TOUR,TOUR,Consumer Cyclical,Travel Services,
TOVX,TOVX,Healthcare,Biotechnology,
TOYO,TOYO,Technology,Solar,
TPB,TPB,Consumer Defensive,Tobacco,
TPC,TPC,Industrials,Engineering & Construction,
TPCS,TPCS,Industrials,Metal Fabrication,
TPET,TPET,Energy,Oil & Gas E&P,
TPG,TPG,Financial Services,Asset Management,
TPL,TPL,Energy,,
TPR,TPR,Consumer Cyclical,,
TPVG,TPVG,Financial Services,Asset Management,
TR,TR,Consumer Defensive,Confectioners,
TRAK,TRAK,Technology,Software—Application,
TRAW,TRAW,Healthcare,Biotechnology,
TRC,TRC,Industrials,Conglomerates,
TRDA,TRDA,Healthcare,Biotechnology,
TREE,TREE,Financial Services,Financial Conglomerates,
TREX,TREX,Industrials,Building Products & Equipment,
TRGP,TRGP,Energy,,
TRI,TRI,Industrials,Specialty Business Services,
TRIB,TRIB,Healthcare,Medical Devices,
TRIN,TRIN,Financial Services,Asset Management,
TRIP,TRIP,Consumer Cyclical,Travel Services,
TRLV,TRLV,Healthcare,Drug Manufacturers—Specialty & Generic,
TRMB,TRMB,Technology,,
TRMD,TRMD,Energy,Oil & Gas Midstream,
TRMK,TRMK,Financial Services,Banks—Regional,
TRN,TRN,Industrials,Railroads,
TRNO,TRNO,Real Estate,REIT—Industrial,
TRNR,TRNR,Consumer Cyclical,Personal Services,
TRNS,TRNS,Industrials,Specialty Business Services,
TRON,TRON,Consumer Cyclical,Leisure,
TROO,TROO,Financial Services,Credit Services,
TROW,TROW,Financial Services,,
TROX,TROX,Basic Materials,Chemicals,
TRP,TRP,Energy,Oil & Gas Midstream,
TRS,TRS,Consumer Cyclical,Packaging & Containers,
TRSG,TRSG,Industrials,Metal Fabrication,
TRST,TRST,Financial Services,Banks—Regional,
TRT,TRT,Technology,Semiconductor Equipment & Materials,
TRTX,TRTX,Real Estate,REIT—Mortgage,
TRU,TRU,Financial Services,Financial Data & Stock Exchanges,
TRUG,TRUG,Consumer Cyclical,Leisure,
TRUP,TRUP,Financial Services,Insurance—Property & Casualty,
TRV,TRV,Financial Services,,
TRVG,TRVG,Communication Services,Internet Content & Information,
TRX,TRX,Basic Materials,Gold,
TS,TS,Energy,Oil & Gas Equipment & Services,
TSAT,TSAT,Technology,Communication Equipment,
TSBK,TSBK,Financial Services,Banks—Regional,
TSCO,TSCO,Consumer Cyclical,,
TSEM,TSEM,Technology,Semiconductors,
TSHA,TSHA,Healthcare,Biotechnology,
TSLA,TSLA,Consumer Cyclical,,
TSLX,TSLX,Financial Services,Asset Management,
TSM,TSM,Technology,Semiconductors,
TSN,TSN,Consumer Defensive,,
TSQ,TSQ,Communication Services,Advertising Agencies,
TSSI,TSSI,Technology,Information Technology Services,
TT,TT,Industrials,,
TTAM,TTAM,Basic Materials,Building Materials,
TTAN,TTAN,Technology,Software—Application,
TTC,TTC,Industrials,Tools & Accessories,
TTD,TTD,Communication Services,,
TTE,TTE,Energy,Oil & Gas Integrated,
TTEC,TTEC,Technology,Information Technology Services,
